id,yr,monthnum,monthname,monthend,cregion,cdistrict,pregion,pdistrict,creason,tpeople,yrmonthnam,yrmonthnum,pvalue,adjustments,changedvalue,comments
19274,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,6,Jul '18,2018-07,,,,
19275,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,4,Jul '18,2018-07,,,,
19276,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,7,Jul '18,2018-07,,,,
19277,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,5,Jul '18,2018-07,,,,
19278,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,5,Jul '18,2018-07,,,,
19279,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,5,Jul '18,2018-07,,,,
19280,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,12,Jul '18,2018-07,,,,
19281,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,27,Jul '18,2018-07,,,,
19282,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,6,Jul '18,2018-07,,,,
19283,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,11,Jul '18,2018-07,,,,
19284,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,12,Jul '18,2018-07,,,,
19285,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,8,Jul '18,2018-07,,,,
19286,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,5,Jul '18,2018-07,,,,
19287,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,5,Jul '18,2018-07,,,,
19288,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,3,Jul '18,2018-07,,,,
19289,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,54,Jul '18,2018-07,,,,
19290,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,7,Jul '18,2018-07,,,,
19291,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,7,Jul '18,2018-07,,,,
19292,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,31,Jul '18,2018-07,,,,
19293,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,18,Jul '18,2018-07,,,,
19294,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bandarbeyla,Drought related,41,Jul '18,2018-07,,,,
19295,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bossaso,Drought related,5,Jul '18,2018-07,,,,
19296,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bossaso,Drought related,7,Jul '18,2018-07,,,,
19297,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bossaso,Drought related,5,Jul '18,2018-07,,,,
19298,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bossaso,Drought related,5,Jul '18,2018-07,,,,
19299,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bossaso,Drought related,20,Jul '18,2018-07,,,,
19300,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bossaso,Drought related,12,Jul '18,2018-07,,,,
19301,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bossaso,Drought related,4,Jul '18,2018-07,,,,
19302,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bossaso,Drought related,6,Jul '18,2018-07,,,,
19303,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bossaso,Drought related,4,Jul '18,2018-07,,,,
19304,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Bossaso,Drought related,7,Jul '18,2018-07,,,,
19305,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Drought related,4,Jul '18,2018-07,,,,
19306,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Drought related,3,Jul '18,2018-07,,,,
19307,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Drought related,6,Jul '18,2018-07,,,,
19308,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Drought related,6,Jul '18,2018-07,,,,
19309,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Drought related,5,Jul '18,2018-07,,,,
19310,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Drought related,6,Jul '18,2018-07,,,,
19311,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Drought related,6,Jul '18,2018-07,,,,
19312,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Other,4,Jul '18,2018-07,,,,
19313,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Other,7,Jul '18,2018-07,,,,
19314,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Other,11,Jul '18,2018-07,,,,
19315,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Other,26,Jul '18,2018-07,,,,
19316,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Other,10,Jul '18,2018-07,,,,
19317,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Iskushuban,Other,5,Jul '18,2018-07,,,,
19318,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,8,Jul '18,2018-07,,,,
19319,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,7,Jul '18,2018-07,,,,
19320,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,6,Jul '18,2018-07,,,,
19321,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,4,Jul '18,2018-07,,,,
19322,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,11,Jul '18,2018-07,,,,
19323,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,4,Jul '18,2018-07,,,,
19324,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,5,Jul '18,2018-07,,,,
19325,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,4,Jul '18,2018-07,,,,
19326,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,5,Jul '18,2018-07,,,,
19327,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,8,Jul '18,2018-07,,,,
19328,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,4,Jul '18,2018-07,,,,
19329,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,7,Jul '18,2018-07,,,,
19330,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,3,Jul '18,2018-07,,,,
19331,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,6,Jul '18,2018-07,,,,
19332,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,10,Jul '18,2018-07,,,,
19333,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,5,Jul '18,2018-07,,,,
19334,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,8,Jul '18,2018-07,,,,
19335,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,9,Jul '18,2018-07,,,,
19336,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,5,Jul '18,2018-07,,,,
19337,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,3,Jul '18,2018-07,,,,
19338,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,9,Jul '18,2018-07,,,,
19339,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,21,Jul '18,2018-07,,,,
19340,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,4,Jul '18,2018-07,,,,
19341,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,6,Jul '18,2018-07,,,,
19342,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,3,Jul '18,2018-07,,,,
19343,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,5,Jul '18,2018-07,,,,
19344,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,10,Jul '18,2018-07,,,,
19345,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,10,Jul '18,2018-07,,,,
19346,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,7,Jul '18,2018-07,,,,
19347,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,5,Jul '18,2018-07,,,,
19348,2018,7,Jul,31/07/2018,Bari,Qardho,Bari,Qardho,Drought related,2,Jul '18,2018-07,,,,
19349,2018,7,Jul,31/07/2018,Bari,Qardho,Bay,Baidoa,Conflict/Insecurity,7,Jul '18,2018-07,,,,
19350,2018,7,Jul,31/07/2018,Bari,Qardho,Bay,Baidoa,Conflict/Insecurity,5,Jul '18,2018-07,,,,
19351,2018,7,Jul,31/07/2018,Bari,Qardho,Bay,Baidoa,Conflict/Insecurity,5,Jul '18,2018-07,,,,
19352,2018,7,Jul,31/07/2018,Bari,Qardho,Bay,Baidoa,Conflict/Insecurity,7,Jul '18,2018-07,,,,
19353,2018,7,Jul,31/07/2018,Bari,Qardho,Bay,Baidoa,Conflict/Insecurity,19,Jul '18,2018-07,,,,
19354,2018,7,Jul,31/07/2018,Bari,Qardho,Bay,Baidoa,Drought related,5,Jul '18,2018-07,,,,
19355,2018,7,Jul,31/07/2018,Bari,Qardho,Bay,Buur Hakaba,Conflict/Insecurity,5,Jul '18,2018-07,,,,
19356,2018,7,Jul,31/07/2018,Bari,Qardho,Bay,Diinsoor,Conflict/Insecurity,12,Jul '18,2018-07,,,,
19357,2018,7,Jul,31/07/2018,Bari,Qardho,Bay,Diinsoor,Drought related,7,Jul '18,2018-07,,,,
19358,2018,7,Jul,31/07/2018,Bari,Qardho,Galgaduud,Cadaado,Drought related,8,Jul '18,2018-07,,,,
19359,2018,7,Jul,31/07/2018,Bari,Qardho,Hiraan,Belet Weyne,Conflict/Insecurity,9,Jul '18,2018-07,,,,
19360,2018,7,Jul,31/07/2018,Bari,Qardho,Hiraan,Belet Weyne,Conflict/Insecurity,2,Jul '18,2018-07,,,,
19361,2018,7,Jul,31/07/2018,Bari,Qardho,Hiraan,Belet Weyne,Conflict/Insecurity,7,Jul '18,2018-07,,,,
19362,2018,7,Jul,31/07/2018,Bari,Qardho,Hiraan,Belet Weyne,Conflict/Insecurity,12,Jul '18,2018-07,,,,
19363,2018,7,Jul,31/07/2018,Bari,Qardho,Hiraan,Belet Weyne,Conflict/Insecurity,10,Jul '18,2018-07,,,,
19364,2018,7,Jul,31/07/2018,Bari,Qardho,Hiraan,Belet Weyne,Drought related,4,Jul '18,2018-07,,,,
19365,2018,7,Jul,31/07/2018,Bari,Qardho,Hiraan,Belet Weyne,Drought related,6,Jul '18,2018-07,,,,
19366,2018,7,Jul,31/07/2018,Bari,Qardho,Hiraan,Bulo Burto,Conflict/Insecurity,4,Jul '18,2018-07,,,,
19367,2018,7,Jul,31/07/2018,Bari,Qardho,Hiraan,Bulo Burto,Drought related,2,Jul '18,2018-07,,,,
19368,2018,7,Jul,31/07/2018,Bari,Qardho,Hiraan,Jalalaqsi,Drought related,7,Jul '18,2018-07,,,,
19369,2018,7,Jul,31/07/2018,Bari,Qardho,Hiraan,Jalalaqsi,Drought related,5,Jul '18,2018-07,,,,
19370,2018,7,Jul,31/07/2018,Bari,Qardho,Middle Shabelle,Balcad,Conflict/Insecurity,6,Jul '18,2018-07,,,,
19371,2018,7,Jul,31/07/2018,Bari,Qardho,Mudug,Gaalkacyo,Conflict/Insecurity,8,Jul '18,2018-07,,,,
19372,2018,7,Jul,31/07/2018,Bari,Qardho,Mudug,Gaalkacyo,Conflict/Insecurity,4,Jul '18,2018-07,,,,
19373,2018,7,Jul,31/07/2018,Bari,Qardho,Mudug,Gaalkacyo,Conflict/Insecurity,3,Jul '18,2018-07,,,,
19374,2018,7,Jul,31/07/2018,Bari,Qardho,Mudug,Gaalkacyo,Drought related,3,Jul '18,2018-07,,,,
19375,2018,7,Jul,31/07/2018,Bari,Qardho,Mudug,Gaalkacyo,Drought related,7,Jul '18,2018-07,,,,
19376,2018,7,Jul,31/07/2018,Bari,Qardho,Mudug,Gaalkacyo,Drought related,7,Jul '18,2018-07,,,,
19377,2018,7,Jul,31/07/2018,Bari,Qardho,Nugaal,Garoowe,Drought related,7,Jul '18,2018-07,,,,
19378,2018,7,Jul,31/07/2018,Bari,Qardho,Nugaal,Qardho,Drought related,4,Jul '18,2018-07,,,,
19379,2018,7,Jul,31/07/2018,Bari,Qardho,Sanaag,Badhan,Drought related,8,Jul '18,2018-07,,,,
19380,2018,7,Jul,31/07/2018,Bari,Qardho,Sanaag,Dhahar,Drought related,7,Jul '18,2018-07,,,,
19381,2018,7,Jul,31/07/2018,Bari,Qardho,Sanaag,Dhahar,Drought related,5,Jul '18,2018-07,,,,
19382,2018,7,Jul,31/07/2018,Bari,Qardho,Sanaag,Dhahar,Drought related,5,Jul '18,2018-07,,,,
19383,2018,7,Jul,31/07/2018,Bari,Qardho,Sool,Laas Caanood,Conflict/Insecurity,62,Jul '18,2018-07,,,,
19384,2018,7,Jul,31/07/2018,Bari,Qardho,Sool,Laas Caanood,Conflict/Insecurity,13,Jul '18,2018-07,,,,
19385,2018,7,Jul,31/07/2018,Bari,Qardho,Sool,Laas Caanood,Conflict/Insecurity,5,Jul '18,2018-07,,,,
19386,2018,7,Jul,31/07/2018,Bari,Qardho,Sool,Laas Caanood,Conflict/Insecurity,6,Jul '18,2018-07,,,,
19387,2018,7,Jul,31/07/2018,Bari,Qardho,Sool,Taleex,Drought related,16,Jul '18,2018-07,,,,
19388,2018,7,Jul,31/07/2018,Bari,Qardho,Sool,Taleex,Drought related,28,Jul '18,2018-07,,,,
19389,2018,7,Jul,31/07/2018,Bari,Qardho,Sool,Taleex,Drought related,6,Jul '18,2018-07,,,,
19390,2018,7,Jul,31/07/2018,Bari,Qardho,Sool,Xudun,Drought related,8,Jul '18,2018-07,,,,
19391,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Rab Dhuure,Drought related,6,Jul '18,2018-07,,,,
19392,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Tayeeglow,Conflict/Insecurity,6,Jul '18,2018-07,,,,
19393,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Tayeeglow,Conflict/Insecurity,5,Jul '18,2018-07,,,,
19394,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Tayeeglow,Conflict/Insecurity,7,Jul '18,2018-07,,,,
19395,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Tayeeglow,Conflict/Insecurity,4,Jul '18,2018-07,,,,
19396,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Tayeeglow,Conflict/Insecurity,5,Jul '18,2018-07,,,,
19397,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Waajid,Conflict/Insecurity,7,Jul '18,2018-07,,,,
19398,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Waajid,Conflict/Insecurity,10,Jul '18,2018-07,,,,
19399,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Waajid,Conflict/Insecurity,3,Jul '18,2018-07,,,,
19400,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Waajid,Conflict/Insecurity,11,Jul '18,2018-07,,,,
19401,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Waajid,Conflict/Insecurity,9,Jul '18,2018-07,,,,
19402,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Waajid,Conflict/Insecurity,110,Jul '18,2018-07,,,,
19403,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Waajid,Drought related,101,Jul '18,2018-07,,,,
19404,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Waajid,Drought related,5,Jul '18,2018-07,,,,
19405,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Waajid,Drought related,6,Jul '18,2018-07,,,,
19406,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Xudur,Conflict/Insecurity,8,Jul '18,2018-07,,,,
19407,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Xudur,Conflict/Insecurity,10,Jul '18,2018-07,,,,
19408,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Xudur,Conflict/Insecurity,158,Jul '18,2018-07,,,,
19409,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Xudur,Conflict/Insecurity,9,Jul '18,2018-07,,,,
19410,2018,7,Jul,31/07/2018,Bay,Baidoa,Bakool,Xudur,Drought related,8,Jul '18,2018-07,,,,
19411,2018,7,Jul,31/07/2018,Bay,Baidoa,Banadir,Banadir,Conflict/Insecurity,10,Jul '18,2018-07,,,,
19412,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,9,Jul '18,2018-07,,,,
19413,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,10,Jul '18,2018-07,,,,
19414,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,29,Jul '18,2018-07,,,,
19415,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,21,Jul '18,2018-07,,,,
19416,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,13,Jul '18,2018-07,,,,
19417,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,205,Jul '18,2018-07,,,,
19418,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,8,Jul '18,2018-07,,,,
19419,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,5,Jul '18,2018-07,,,,
19420,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,9,Jul '18,2018-07,,,,
19421,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,6,Jul '18,2018-07,,,,
19422,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,6,Jul '18,2018-07,,,,
19423,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,5,Jul '18,2018-07,,,,
19424,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,7,Jul '18,2018-07,,,,
19425,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,12,Jul '18,2018-07,,,,
19426,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,10,Jul '18,2018-07,,,,
19427,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,17,Jul '18,2018-07,,,,
19428,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,8,Jul '18,2018-07,,,,
19429,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,11,Jul '18,2018-07,,,,
19430,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,18,Jul '18,2018-07,,,,
19431,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,7,Jul '18,2018-07,,,,
19432,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,112,Jul '18,2018-07,,,,
19433,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,9,Jul '18,2018-07,,,,
19434,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,16,Jul '18,2018-07,,,,
19435,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,9,Jul '18,2018-07,,,,
19436,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,18,Jul '18,2018-07,,,,
19437,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,28,Jul '18,2018-07,,,,
19438,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,8,Jul '18,2018-07,,,,
19439,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,9,Jul '18,2018-07,,,,
19440,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,4,Jul '18,2018-07,,,,
19441,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,7,Jul '18,2018-07,,,,
19442,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,6,Jul '18,2018-07,,,,
19443,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Conflict/Insecurity,7,Jul '18,2018-07,,,,
19444,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,57,Jul '18,2018-07,,,,
19445,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,7,Jul '18,2018-07,,,,
19446,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,8,Jul '18,2018-07,,,,
19447,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,9,Jul '18,2018-07,,,,
19448,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,9,Jul '18,2018-07,,,,
19449,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,8,Jul '18,2018-07,,,,
19450,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,11,Jul '18,2018-07,,,,
19451,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,16,Jul '18,2018-07,,,,
19452,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,27,Jul '18,2018-07,,,,
19453,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,7,Jul '18,2018-07,,,,
19454,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,10,Jul '18,2018-07,,,,
19455,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,21,Jul '18,2018-07,,,,
19456,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,25,Jul '18,2018-07,,,,
19457,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,12,Jul '18,2018-07,,,,
19458,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,6,Jul '18,2018-07,,,,
19459,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,18,Jul '18,2018-07,,,,
19460,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,9,Jul '18,2018-07,,,,
19461,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,5,Jul '18,2018-07,,,,
19462,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,9,Jul '18,2018-07,,,,
19463,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,11,Jul '18,2018-07,,,,
19464,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,9,Jul '18,2018-07,,,,
19465,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,10,Jul '18,2018-07,,,,
19466,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,5,Jul '18,2018-07,,,,
19467,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,6,Jul '18,2018-07,,,,
19468,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,30,Jul '18,2018-07,,,,
19469,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,15,Jul '18,2018-07,,,,
19470,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,18,Jul '18,2018-07,,,,
19471,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,3,Jul '18,2018-07,,,,
19472,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,7,Jul '18,2018-07,,,,
19473,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,16,Jul '18,2018-07,,,,
19474,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,19,Jul '18,2018-07,,,,
19475,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,25,Jul '18,2018-07,,,,
19476,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,25,Jul '18,2018-07,,,,
19477,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,29,Jul '18,2018-07,,,,
19478,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,134,Jul '18,2018-07,,,,
19479,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Baidoa,Drought related,11,Jul '18,2018-07,,,,
19480,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Conflict/Insecurity,4,Jul '18,2018-07,,,,
19481,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Conflict/Insecurity,39,Jul '18,2018-07,,,,
19482,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Conflict/Insecurity,5,Jul '18,2018-07,,,,
19483,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Conflict/Insecurity,10,Jul '18,2018-07,,,,
19484,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Conflict/Insecurity,10,Jul '18,2018-07,,,,
19485,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Conflict/Insecurity,11,Jul '18,2018-07,,,,
19486,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Drought related,11,Jul '18,2018-07,,,,
19487,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Drought related,8,Jul '18,2018-07,,,,
19488,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Drought related,110,Jul '18,2018-07,,,,
19489,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Drought related,8,Jul '18,2018-07,,,,
19490,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Drought related,9,Jul '18,2018-07,,,,
19491,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Drought related,10,Jul '18,2018-07,,,,
19492,2018,7,Jul,31/07/2018,Bay,Baidoa,Bay,Buur Hakaba,Drought related,4,Jul '18,2018-07,,,,
